Trip Seconds,Trip Miles,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Location,Dropoff Location
480,2,8.25,4,0,1,13.25,Credit Card,Taxi Affiliation Services,8,28
3415,5.49,28.75,0,0,0,28.75,Prcard,Flash Cab,1,77
647,2.01,9,0,0,0,9,Prcard,Flash Cab,8,32
1080,10.6,25.5,5.8,0,3,34.3,Credit Card,Choice Taxi Association,56,33
300,0.7,5.5,0,0,1,6.5,Cash,Taxicab Insurance Agency,32,32
300,1,6,3,0,0,9,Credit Card,Top Cab Affiliation,32,8
480,1.3,7.25,0,0,1,8.25,Cash,Blue Ribbon Taxi Association Inc.,8,8
1140,3.5,13,0,0,0,13,Cash,Star North Management LLC,8,24
420,1.4,7,0,0,0,7,Cash,Taxi Affiliation Services,28,8
1920,10.1,28.5,0,0,0,28.5,Unknown,Taxicab Insurance Agency,32,63
720,8,29.5,0,0,0,29.5,Unknown,Taxi Affiliation Services,31,16
1680,16.9,41.5,0,0,4,45.5,Cash,KOAM Taxi Association,76,32
1680,13.1,34.75,7.85,0,4,46.6,Credit Card,U Taxicab,56,8
1204,4.8,16,0,0,0,16,Cash,City Service,23,28
1200,1.6,8,0,0,1,9,Cash,Taxicab Insurance Agency,8,28
1320,0,31.5,0,0,0,31.5,Unknown,Taxicab Insurance Agency,8,44
276,1.01,10.19,2,0,0,12.19,Mobile,City Service,POC,32
1129,3.9,14,3.1,0,1,18.6,Credit Card,City Service,21,2
1920,0,19.75,0,0,0,19.75,Cash,Taxi Affiliation Services,7,6
1800,17.6,44,9.9,0,5,58.9,Credit Card,Taxi Affiliation Services,76,32
39,0.05,3.25,0,0,0,3.25,Cash,Flash Cab,8,8
1080,12.2,30.75,0,0,0,30.75,Unknown,Taxi Affiliation Services,34,33
300,1.4,6.75,0,0,1,7.75,Cash,Chicago Independents,8,32
1740,0,46,0,0,0,46,Cash,Taxi Affiliation Services,8,76
1440,0,25.25,0,0,0,25.25,Cash,Taxi Affiliation Services,28,32
960,6,18.5,0,0,0,18.5,Unknown,Taxi Affiliation Services,7,28
272,1.1,6,0,0,0,6,Cash,City Service,32,28
1531,1.85,12.75,10,0,0,23.25,Credit Card,Flash Cab,3,3
540,1.6,8.25,2,0,0,10.25,Credit Card,Taxicab Insurance Agency,28,8
540,0,7.25,0,0,0,7.25,Cash,Taxi Affiliation Services,32,28
720,6.3,17.75,0,0,0,17.75,Unknown,Taxicab Insurance Agency,3,8
2227,7.35,24.5,0,0,0,24.5,Prcard,Flash Cab,77,DOC
2040,18.8,46.25,12.65,0,4,62.9,Credit Card,Taxi Affiliation Services,76,32
2222,18.4,45.75,10.05,0,4,60.3,Credit Card,Medallion Leasin,76,32
1500,11.1,31,0,0,0,31,Unknown,Taxi Affiliation Services,39,33
228,0.47,4.75,2,0,0,7.25,Credit Card,Flash Cab,77,3
0,0,3.25,0,0,0,3.25,Cash,Medallion Leasin,59,2
561,1.89,8.5,3,0,0,12,Credit Card,24 Seven Taxi,32,8
381,0.76,6,0,0,0,6.5,Credit Card,City Service,8,32
621,2.53,9.25,0,0,0,9.25,Prcard,Flash Cab,49,69
234,0.79,5.25,0,0,0,5.25,Cash,Flash Cab,32,28
1140,11.2,28.5,0,0,0,28.5,Unknown,Taxi Affiliation Services,34,75
676,5.06,15,3.75,0,0,18.75,Mobile,Flash Cab,8,28
2362,20.72,51.25,11.15,0,4,66.9,Credit Card,Flash Cab,POC,33
1598,10.46,30,0,0,0,30,Prcard,Flash Cab,48,60
900,2.9,12,0,0,2,14,Cash,Taxi Affiliation Services,32,33
1020,2,10.75,0,0,0,10.75,Cash,Top Cab Affiliation,28,8
2160,17.4,43.75,12.06,0,4,60.31,Credit Card,Medallion Leasin,76,32
840,2,10,0,0,0,10,Cash,Taxi Affiliation Services,28,8
4158,0,26.25,0,0,0,26.25,Cash,Flash Cab,POC,DOC
2100,0,23,0,0,0,23,Unknown,Taxi Affiliation Services,43,69
1740,1.1,45.75,9.45,0,1,56.2,Credit Card,Taxi Affiliation Services,32,76
180,0.8,5.25,3,0,0,8.25,Credit Card,Taxi Affiliation Services,8,8
780,5.7,16.5,4.95,0,0,21.45,Mobile,Globe Taxi,32,22
1684,12.4,33.5,0,0,4,37.5,Cash,Chicago Independents,POC,DOC
60,0,35,7.1,0,0,42.1,Credit Card,Taxi Affiliation Services,76,76
1200,0.4,20,0,0,0,20,Unknown,Taxi Affiliation Services,37,73
3676,17.94,46.39,0,0,0,46.39,Cash,Flash Cab,25,43
0,0,35,0,0,0,35,Cash,Taxi Affiliation Services,36,DOC
519,1.43,7.5,2,0,0,10,Credit Card,Patriot Taxi Dba Peace Taxi Associat,8,32
373,0.92,9.36,2.14,0,0,11.5,Mobile,Sun Taxi,8,8
593,1.81,8.25,0,0,0,8.25,Cash,Flash Cab,32,33
1962,18.04,44.75,7.39,0,4,56.64,Credit Card,24 Seven Taxi,76,32
600,0,8.25,0,0,1.5,9.75,Cash,Taxicab Insurance Agency,8,32
0,0,3.25,0.01,0,0,3.26,Cash,Taxi Affiliation Services,32,DOC
720,4.7,14.75,2,0,1,17.75,Credit Card,Petani Cab Corp,28,33
1560,11.9,32.5,10,0,4,46.5,Credit Card,Taxicab Insurance Agency,56,32
910,2.78,11.25,2.55,0,1,15.3,Credit Card,Flash Cab,33,32
1500,13,34.25,7.75,0,4,46,Credit Card,Taxicab Insurance Agency,56,32
720,3.2,11.25,3.15,0,1,15.4,Credit Card,Taxicab Insurance Agency,8,33
757,1.88,9,0,0,1,10,Prcard,Flash Cab,3,77
1740,9.2,26.75,0,0,0,26.75,Cash,Taxi Affiliation Services,28,56
1800,18.3,45.5,15,0,4,64.5,Credit Card,Taxicab Insurance Agency,76,32
479,1.38,7.5,7,0,0,14.5,Prcard,Flash Cab,22,22
534,1.54,7.5,0,0,0,7.5,Prcard,Flash Cab,32,33
780,5.4,15.75,0,0,4,19.75,Cash,Medallion Leasin,76,DOC
340,1.04,6,3,0,0,9.5,Credit Card,Flash Cab,32,28
1200,0.6,27.25,0,0,4,31.25,Cash,Taxi Affiliation Services,76,16
1586,17.37,43.25,9.65,0,4.5,57.9,Credit Card,Flash Cab,8,76
2027,17.8,43.25,9.75,0,5,58.5,Credit Card,Medallion Leasin,76,8
300,0,6,0,0,0,6,Cash,Taxi Affiliation Services,6,5
1920,0.6,27,0,0,0,27,Unknown,Taxi Affiliation Services,53,49
300,0,5.75,0,0,0,5.75,Cash,Taxi Affiliation Services,32,28
1080,2.8,13,0,0,0,13,Cash,Taxi Affiliation Services,28,34
1680,0,38,0,0,0,38,Unknown,Taxi Affiliation Services,16,41
180,0.6,5,0,0,0,5,Cash,Taxi Affiliation Services,33,33
480,2.1,9,0,0,0,9,Cash,Taxi Affiliation Services,28,32
476,1.17,7,4,0,1,12.5,Credit Card,Sun Taxi,POC,DOC
960,3.2,11.75,5,0,1,17.75,Credit Card,Taxi Affiliation Services,33,8
0,0,3.25,0,0,0,3.25,Cash,Taxi Affiliation Services,16,16
540,2.7,10,0,0,0,10,Cash,Taxi Affiliation Services,42,48
300,0.8,5.5,1,0,0,7,Credit Card,Medallion Leasin,28,32
1353,9.77,26.5,5.4,0,0,31.9,Prcard,Flash Cab,33,43
600,0,8.75,2.5,0,1,12.25,Credit Card,Taxi Affiliation Services,8,8
1620,1,41.75,0,0,2.5,44.25,Cash,Taxi Affiliation Services,8,76
1866,17.91,44.5,12.5,0,5,62.5,Credit Card,City Service,POC,8
422,1.3,7,0,0,0,7,Cash,Flash Cab,32,28
1348,9.6,26.75,6.45,0,5,38.7,Credit Card,City Service,56,33
2053,3.25,18.5,0,0,0,18.5,Prcard,Flash Cab,15,17
1977,17.81,44.25,0,0,4,48.25,Cash,Flash Cab,POC,8
2520,15.3,41.5,0,0,4,45.5,Cash,City Service,76,1
799,0,12.09,1.37,0,0,13.46,Mobile,Flash Cab,32,8
1200,10.4,27.75,0,0,1,28.75,Unknown,Taxi Affiliation Services,33,69
420,0.2,12,0,0,0,12,Cash,Taxi Affiliation Services,15,10
240,0.7,5.25,4,0,0,9.25,Credit Card,Taxi Affiliation Services,8,32
703,1.7,8.5,0,0,0,8.5,Cash,Chicago Taxicab,8,28
306,1.36,6.75,2,0,1,10.25,Credit Card,Sun Taxi,8,32
1773,18.08,44.25,5,0,4,53.75,Credit Card,Sun Taxi,POC,32
263,0.89,5.5,3,0,0,8.5,Prcard,Flash Cab,7,8
1140,10.4,27,0,0,4,31,Unknown,Star North Management LLC,POC,DOC
420,0,7.5,0,0,0,7.5,Cash,Taxicab Insurance Agency,8,8
720,3.4,12.75,3.95,0,0,16.7,Credit Card,Blue Ribbon Taxi Association Inc.,POC,DOC
360,1.1,6.5,0,0,0,6.5,Cash,Taxi Affiliation Services,32,8
60,0,3.75,0,0,0,3.75,Cash,Taxi Affiliation Services,76,76
812,1.9,9.5,0,0,1,10.5,Cash,Medallion Leasin,28,8
167,0.2,3.75,2,0,0,6.25,Credit Card,Chicago Taxicab,8,8
245,0.95,5.5,0,0,0,5.5,Prcard,Flash Cab,28,28
1440,9.8,27.5,0,0,0,27.5,Unknown,Taxi Affiliation Services,30,59
1560,12.9,33.5,8,0,4,45.5,Credit Card,Taxi Affiliation Services,56,8
600,2.4,9.5,0,0,0,9.5,Cash,Taxi Affiliation Services,41,69
1409,10.67,28.75,0,0,0,28.75,Prcard,Flash Cab,16,DOC
300,0,5.5,0,0,0,5.5,Cash,Blue Ribbon Taxi Association Inc.,32,8
660,2.6,10,0,0,0,10,Unknown,Taxi Affiliation Services,42,41
420,0.9,6,0,0,0,6,Cash,Top Cab Affiliation,32,32
803,3.85,13.5,0,0,0,13.5,Prcard,Flash Cab,6,8
480,1.1,7,2,0,0,9,Credit Card,Blue Ribbon Taxi Association Inc.,28,32
720,3.4,12.5,0,0,0,12.5,Cash,Blue Ribbon Taxi Association Inc.,8,6
600,1.5,8,1.5,0,0,10,Credit Card,Medallion Leasin,28,32
2940,0,64.5,0,0,0,64.5,Cash,Blue Ribbon Taxi Association Inc.,28,32
960,8.1,18.25,0,0,0,18.25,Unknown,Taxicab Insurance Agency,41,28
1168,12.52,32.5,0.07,0,0,32.57,Prcard,Flash Cab,73,60
548,2.09,9,4,0,0,13.5,Credit Card,Flash Cab,8,7
1860,16.9,42.75,0,0,4,46.75,Cash,Choice Taxi Association,POC,DOC
120,0.6,4.25,0,0,0,4.25,Cash,U Taxicab,POC,DOC
982,4.1,13.75,0,0,1,14.75,Cash,Chicago Independents,28,60
594,3.09,11,3.1,0,4,18.6,Credit Card,Sun Taxi,POC,DOC
1680,44.9,34.5,15,0,4,53.5,Credit Card,Taxicab Insurance Agency,76,77
256,0.64,9.36,2.68,0,0,12.04,Mobile,Sun Taxi,8,8
1980,18.8,47.5,10.4,0,4,61.9,Credit Card,Taxi Affiliation Services,56,3
480,0,8.25,0,0,2.5,10.75,Cash,Taxicab Insurance Agency,POC,1
1680,2.47,15,0,0,0,15,Cash,City Service,POC,25
240,0,5.75,0,0,0,5.75,Cash,Taxi Affiliation Services,53,53
420,1.1,6.5,0,0,0,6.5,Cash,Medallion Leasin,8,32
1809,16.09,40.25,8.95,0,4,53.7,Credit Card,City Service,76,22
2002,17.47,43.25,0,0,4,47.25,Cash,Flash Cab,76,8
1875,18.12,47.52,0,0,0,47.52,Cash,Flash Cab,42,DOC
480,1.7,8,0,0,0,8,Cash,Taxicab Insurance Agency,8,33
213,0.97,5.5,0,0,1,6.5,Cash,Sun Taxi,32,28
632,1.71,8.75,0,0,0,8.75,Cash,Flash Cab,33,32
883,5.73,17.5,0,0,0,17.5,Prcard,City Service,44,38
480,1.5,8.25,2,0,0,10.25,Credit Card,Taxi Affiliation Services,28,8
6,0,3.25,0,0,0,3.25,Cash,24 Seven Taxi,59,59
2652,2.65,21,0,0,0,21,Cash,Flash Cab,40,35
2057,17.54,44,0,0,2,46,Cash,Flash Cab,POC,DOC
268,0.9,5.5,0,0,1,6.5,Cash,Globe Taxi,8,8
2316,9.9,30.25,0,0,0,30.25,Cash,Chicago Independents,6,28
60,0,4,0,0,0,4,Cash,Taxicab Insurance Agency,8,8
1980,17.9,44.75,7.31,0,4,56.06,Credit Card,Taxicab Insurance Agency,76,32
2160,18.1,46,10.2,0,5,61.2,Credit Card,Star North Management LLC,76,8
2546,10.68,36,0,0,0,36,Cash,Flash Cab,33,1
1767,14.95,46.74,10.45,0,0,57.19,Mobile,Sun Taxi,22,56
480,1.9,8,0,0,2,10,Cash,Chicago Independents,32,33
1080,9.1,25,5.9,0,4,34.9,Credit Card,U Taxicab,56,33
2237,11.78,31.75,0,0,5,36.75,Cash,Flash Cab,76,DOC
356,1.4,6.75,2,0,0,9.25,Credit Card,Sun Taxi,32,DOC
240,0.9,5.75,0,0,1,6.75,Cash,Taxi Affiliation Services,8,32
420,1.3,6.75,0,0,0,6.75,Cash,Taxi Affiliation Services,8,8
2109,14.15,36.75,8.35,0,4.5,50.1,Credit Card,Sun Taxi,POC,1
2040,17.9,45,9.9,0,4,58.9,Credit Card,Star North Management LLC,76,8
120,0,4.5,3,0,0,7.5,Credit Card,Taxi Affiliation Services,8,8
540,0.1,8,0,0,0,8,Cash,Taxi Affiliation Services,8,32
614,1.79,9,0,0,0,9,Cash,Flash Cab,8,32
480,1.1,6.75,0,0,0,6.75,Cash,312 Medallion Management Corp,8,8
15,0.04,3.25,0,0,0,3.25,Cash,Flash Cab,10,10
1560,12.4,33,0,0,5,38,Cash,Taxi Affiliation Services,56,32
780,0,11.25,2.5,0,1,14.75,Credit Card,Blue Ribbon Taxi Association Inc.,33,28
2702,11.03,32.75,0,0,0,32.75,Prcard,Flash Cab,69,48
540,2.5,9.5,0,0,0,9.5,Cash,Taxicab Insurance Agency,32,33
1860,21.3,51.25,11.15,0,4,66.4,Credit Card,Taxicab Insurance Agency,76,33
495,1.61,7.5,0,0,0,7.5,Cash,Sun Taxi,8,28
2,1,5.5,2,0,1,8.5,Prcard,Flash Cab,59,59
2160,10.3,30.25,0,0,0,30.25,Unknown,Taxi Affiliation Services,24,7
240,0,5.25,0.01,0,1,6.26,Credit Card,Taxi Affiliation Services,8,32
1800,17.7,43.5,12.25,0,5,61.25,Credit Card,Globe Taxi,76,32
522,0,12.47,2.83,0,0,15.3,Mobile,Flash Cab,8,8
1380,0,29.5,0,0,15.5,45,Cash,Taxi Affiliation Services,16,76
2473,8.28,28.25,0,0,0,28.25,Prcard,Flash Cab,36,8
600,2.2,9.25,4,0,0,13.25,Credit Card,Taxicab Insurance Agency,32,7
1069,4.58,15.5,0,0,0,15.5,Cash,Flash Cab,38,33
211,0.65,5,0,0,0,5,Cash,Flash Cab,28,32
621,3.41,11.75,0,0,0,11.75,Prcard,Flash Cab,6,8
1644,14,35.75,0,0,5.5,41.25,Cash,City Service,POC,DOC
28,0,3.25,0,0,0,3.25,Cash,Flash Cab,POC,DOC
360,0,6,0,0,0,6,Cash,Taxi Affiliation Services,8,32
1161,2.6,11,0,0,0,11,Cash,City Service,8,8
2329,18.2,46.25,0,0,6,52.25,Cash,Sun Taxi,POC,32
2285,21.7,52,11.5,0,5,69,Credit Card,Chicago Independents,76,33
537,1.51,11.81,2.68,0,0,14.49,Mobile,Globe Taxi,28,8
1810,14.8,37.5,0,0,4,41.5,Cash,City Service,POC,7
780,2.4,10.25,2.35,0,1,13.6,Credit Card,Choice Taxi Association,33,32
1917,8.68,25.25,2,0,0,27.75,Credit Card,Flash Cab,1,24
600,2.2,9.25,2,0,0,11.75,Credit Card,Medallion Leasin,8,32
1620,17.7,44,8.9,0,0,52.9,Credit Card,Taxicab Insurance Agency,8,76
774,2.41,10,0,0,1,11,Cash,Sun Taxi,8,32
2941,6.79,29.25,0,0,0,29.25,Prcard,Sun Taxi,21,8
2040,16.9,42,2.02,0,5,49.52,Mobile,Medallion Leasin,76,32
244,0.4,4.75,1.31,0,0,6.56,Mobile,Sun Taxi,8,8
3900,0,85.25,0,0,5.5,90.75,Cash,Taxi Affiliation Services,76,76
660,2.3,9.75,3.05,0,0,12.8,Credit Card,Taxi Affiliation Services,28,28
0,0,16.75,0,0,0,16.75,Cash,Star North Management LLC,8,DOC
1860,0.6,30.75,0,0,0,30.75,Unknown,Taxi Affiliation Services,31,44
1914,9.7,28,0.07,0,0,28.07,Prcard,Flash Cab,54,46
455,1.54,7.5,0,0,0,7.5,Cash,Flash Cab,32,8
641,6.95,19.25,3.95,0,0,23.7,Credit Card,City Service,8,77
1671,5.81,20,0,0,0,20,Prcard,Flash Cab,61,36
480,1.1,6.5,1.3,0,0,7.8,Credit Card,Blue Ribbon Taxi Association Inc.,32,28
540,1.5,7.75,0,0,0,7.75,Cash,Taxi Affiliation Services,8,8
120,0.5,4.5,0,0,0,4.5,Cash,Top Cab Affiliation,8,8
720,0.1,9.5,0,0,0,9.5,Cash,Taxi Affiliation Services,32,28
120,0,4.25,0,0,0,4.25,Cash,Taxi Affiliation Services,32,32
1687,10.95,30.25,0,0,0,30.25,Prcard,Flash Cab,69,42
360,1.8,7.75,0,0,0,7.75,Cash,Taxi Affiliation Services,28,32
840,3.6,12.25,0,0,0,12.25,Unknown,Taxi Affiliation Services,41,43
1785,9.75,30,0,0,0,30,Prcard,Flash Cab,73,35
4026,22.34,60.25,19.88,0,5.5,86.13,Credit Card,Globe Taxi,76,DOC
1901,17.67,43.75,7.24,0,4,55.49,Credit Card,Flash Cab,76,32
360,0,6.25,3,0,0,9.25,Credit Card,Taxi Affiliation Services,22,22
600,1.8,8.5,0,0,0,8.5,Cash,Taxi Affiliation Services,28,8
660,0.1,8.75,0,0,3,11.75,Cash,Taxi Affiliation Services,32,8
1548,20.9,51,15.9,0,28,95.4,Credit Card,City Service,76,DOC
2664,18.5,46.5,0,0,5,51.5,Cash,Chicago Independents,76,28
3005,2.75,23,0,0,0,23,Prcard,Flash Cab,32,24
194,0.88,9.36,3,0,0,12.36,Mobile,Globe Taxi,8,8
300,1,5.75,0,0,0,5.75,Cash,Medallion Leasin,28,28
1913,9.14,26.75,0,0,0,26.75,Prcard,Flash Cab,28,6
218,0.77,5.25,0,0,1,6.25,Cash,Sun Taxi,8,8
360,1.1,6.75,0.15,0,1,7.9,Credit Card,U Taxicab,8,8
2280,14.5,38.25,0,0,6,44.25,Cash,Taxi Affiliation Services,76,25
540,0.6,5.75,0,0,1,6.75,Cash,Taxi Affiliation Services,28,28
303,1.1,6.25,0,0,0,6.25,Cash,City Service,8,28
1809,5.24,18.75,0,0,0,18.75,Prcard,Flash Cab,1,77
1020,0,21.75,4.45,0,0,26.2,Credit Card,Blue Ribbon Taxi Association Inc.,32,77
240,0.8,5.5,2,0,0,7.5,Credit Card,Taxicab Insurance Agency,28,32
948,8.71,23.5,0,0,0,24,Mobile,City Service,8,41
540,2.7,10.25,0,0,5,15.25,Cash,Taxicab Insurance Agency,76,76
383,0.8,6,3,0,0,9.5,Credit Card,City Service,8,8
1800,17.2,43.25,0,0,4,47.75,Credit Card,Globe Taxi,76,8
473,2.97,10.5,3,0,0,14,Credit Card,Flash Cab,8,6
2136,14.52,38.75,0,0,0,38.75,Prcard,Flash Cab,52,8
660,0.1,9,0,0,0,9,Cash,Taxi Affiliation Services,28,8
180,0.2,4,0,0,0,4,Cash,Medallion Leasin,32,32
2231,21.03,51.25,8.51,0,5,65.26,Credit Card,24 Seven Taxi,76,33
360,0,6,2,0,1,9,Credit Card,Taxi Affiliation Services,28,32
1940,15.08,39.64,0,0,0,39.64,Cash,Flash Cab,32,75
0,0,3.25,0,0,4.5,7.75,Cash,Taxi Affiliation Services,76,76
1740,13.9,30,0,0,0,30,Prcard,Medallion Leasin,53,71
660,1.3,7.75,0,0,0,7.75,Cash,Medallion Leasin,32,32
0,0,15.25,0,0,0,15.25,Credit Card,Taxi Affiliation Services,69,69
1020,8.6,26.75,0,0,0,26.75,Unknown,Taxi Affiliation Services,16,31
1380,11.6,30,0,0,0,30,Unknown,Taxi Affiliation Services,51,35
1260,3.4,13.75,0,0,0,13.75,Cash,Blue Ribbon Taxi Association Inc.,7,8
395,0.73,6,0,0,0,6,Cash,Flash Cab,6,6
180,0.7,5,0,0,0,5,Cash,Taxicab Insurance Agency,28,28
1914,17.76,43.75,10,0,5,59.25,Credit Card,Flash Cab,POC,32
420,0.9,6,2,0,1,9,Credit Card,Taxicab Insurance Agency,28,32
266,0.52,5,0,0,1,6,Cash,Flash Cab,32,32
2340,8.3,26.5,0,0,0,26.5,Unknown,Taxi Affiliation Services,8,28
391,0.8,5.75,0,0,0,5.75,Cash,Globe Taxi,8,8
2126,18,44.25,9.75,0,4,58.5,Credit Card,City Service,76,8
180,0,4.25,1,0,0,5.25,Credit Card,Star North Management LLC,8,32
600,0,18.75,3.85,0,0,22.6,Credit Card,Taxicab Insurance Agency,8,77
2303,25.87,97.81,0,0,0,97.81,Cash,Flash Cab,POC,25
300,0.5,5,0,0,0,5,Cash,Taxi Affiliation Services,32,32
540,0.9,7,0,0,0,7,Cash,Top Cab Affiliation,8,8
840,3,11.75,3.3,0,1,16.05,Credit Card,Taxi Affiliation Services,33,8
1560,12.4,33,4,0,4,41,Credit Card,Top Cab Affiliation,POC,DOC
420,1.7,8,0,0,1,9,Cash,Taxi Affiliation Services,32,28
180,0,4.25,1,0,0,5.25,Credit Card,Taxi Affiliation Services,32,32
2160,14.9,40.25,0,0,0,40.25,Unknown,Taxi Affiliation Services,36,DOC
708,2.7,10.75,2.25,0,0,13.5,Mobile,Flash Cab,33,32
2071,17,42.25,9.25,0,3.5,55.5,Credit Card,City Service,76,28
1680,0,12.5,0,0,0,12.5,Cash,Blue Ribbon Taxi Association Inc.,76,76
420,1.2,7,0,0,0,7,Unknown,Taxi Affiliation Services,41,41
1920,20.8,50.5,11,0,4,65.5,Credit Card,Petani Cab Corp,76,33
419,1.52,7,0,0,0,7,Cash,Flash Cab,1,DOC
568,2.16,9,0,0,1,10,Prcard,Flash Cab,33,32
480,1.1,6.75,0,0,1,7.75,Cash,Top Cab Affiliation,8,32
1980,21.3,51.5,10.4,0,0,61.9,Credit Card,Taxi Affiliation Services,33,76
600,0,8,0,0,0,8,Cash,Taxi Affiliation Services,8,32
2100,8,26.25,0,0,0,26.25,Unknown,Taxicab Insurance Agency,73,71
651,2.63,10.25,2,0,0,12.75,Credit Card,Flash Cab,8,7
432,0.47,5.75,0,0,0,5.75,Cash,City Service,8,8
1014,14.21,35.75,0,0,0,35.75,Cash,Flash Cab,53,DOC
424,1.55,7.25,3,0,0,10.75,Credit Card,Flash Cab,8,32
780,9.9,25.5,0,0,0,25.5,Unknown,Taxi Affiliation Services,75,54
189,0.66,5,2,0,1,8.5,Credit Card,Flash Cab,8,32
540,0.7,6.75,0,0,0,6.75,Cash,Medallion Leasin,8,8
420,0.9,6.25,2,0,1,9.25,Credit Card,Taxi Affiliation Services,28,32
790,2.3,10,3,0,1,14.5,Credit Card,Chicago Independents,33,32
420,0,45,9.05,0,0,54.05,Credit Card,Taxicab Insurance Agency,32,8
202,0.71,5.25,0,0,0,5.25,Cash,Flash Cab,32,28
633,2.1,9.25,0,0,0,9.25,Prcard,Flash Cab,32,28
259,1,6,0,0,0,6,Cash,Patriot Taxi Dba Peace Taxi Associat,32,28
240,0,4.75,0,0,0,4.75,Cash,Taxi Affiliation Services,8,8
1815,6.29,20.75,0,0,0,20.75,Prcard,Flash Cab,2,77
600,3.6,12,2.8,0,1.5,16.3,Credit Card,Taxi Affiliation Services,33,28
300,0,6,2,0,0,8,Credit Card,Taxi Affiliation Services,32,8
120,0.4,4.5,2,0,0,7,Credit Card,Medallion Leasin,28,28
1140,9.1,25.25,11,0,4,40.25,Credit Card,Choice Taxi Association,POC,DOC
1140,0,19.75,0,0,0,19.75,Unknown,Taxi Affiliation Services,38,32
1402,12.47,32.75,0,0,0,32.75,Prcard,Sun Taxi,77,DOC
1920,9.7,28.75,0,0,0,28.75,Unknown,Taxi Affiliation Services,70,31
3300,6.4,28.25,0,0,0,28.25,Unknown,Taxi Affiliation Services,25,25
600,0.1,10.25,2.35,0,1,13.6,Credit Card,Taxi Affiliation Services,33,8
1597,10.18,28.75,0,0,0,28.75,Prcard,City Service,37,29
1740,15.3,39,15,0,4,58,Credit Card,Star North Management LLC,76,8
1680,17,42.25,8,0,4,54.25,Credit Card,Top Cab Affiliation,76,8
1248,10.13,27,0,0,0,27,Prcard,Flash Cab,25,7
266,0.75,5.5,0,0,0,5.5,Cash,Flash Cab,8,8
3600,21.3,55.75,0,0,4.5,60.25,Cash,Top Cab Affiliation,76,32
2160,13.6,37.75,8.45,0,4,50.2,Credit Card,Taxi Affiliation Services,56,8
623,5.86,16.75,3,0,2.5,22.75,Credit Card,24 Seven Taxi,41,34
659,2.49,10.25,0,0,1,11.25,Cash,Flash Cab,28,34
0,0,3.25,0,0,0.5,3.75,Cash,Medallion Leasin,8,8
2280,12.5,35,7.3,0,1,43.3,Credit Card,Taxicab Insurance Agency,28,46
211,1.01,5.5,2,0,0.5,8,Prcard,24 Seven Taxi,59,58
1620,0,43.75,0,0,4,47.75,Cash,Taxi Affiliation Services,8,76
240,0.8,5.75,0,0,0,5.75,Cash,Medallion Leasin,8,7
1020,4.4,14.75,0,0,0,14.75,Unknown,Taxi Affiliation Services,28,33
2095,3.24,19,0,0,0,19,Cash,Flash Cab,72,70
1320,4.1,15.5,8,0,0,23.5,Credit Card,Taxi Affiliation Services,6,8
3720,1,25,0,0,0,25,Cash,Taxi Affiliation Services,7,7
1268,3.39,13.5,0,0,0,13.5,Cash,Flash Cab,6,22
911,8.99,24,0,0,0,24,Prcard,Flash Cab,8,2
1847,13.87,36.5,3.5,0,25,65.5,Credit Card,Flash Cab,76,DOC
300,0.7,5.75,3,0,0,8.75,Credit Card,Taxicab Insurance Agency,8,8
900,5.4,16.75,0,0,0,16.75,Unknown,Taxi Affiliation Services,8,33
1890,16.19,41,11.12,0,3,55.62,Credit Card,Flash Cab,32,DOC
1419,19.22,47.25,15.55,0,30,93.3,Credit Card,Flash Cab,76,DOC
1800,18.4,45.25,9.95,0,4,59.2,Credit Card,Taxicab Insurance Agency,76,8
2224,18.2,45.25,9.95,0,4,59.7,Credit Card,Globe Taxi,76,8
169,0.63,5,1,0,0,6.5,Credit Card,City Service,32,32
600,5.9,16.75,0,0,0,16.75,Unknown,Taxi Affiliation Services,28,34
1320,0.8,35,7.9,0,4,46.9,Credit Card,Taxi Affiliation Services,56,41
121,0.3,4,0,0,1,5.5,Credit Card,Flash Cab,77,77
2443,18,45,14.85,0,4,64.35,Credit Card,City Service,76,8
711,15.23,38.5,0,0,0,38.5,Cash,Flash Cab,8,3
540,1.3,7.25,0,0,0,7.25,Cash,Taxicab Insurance Agency,8,8
546,1.94,8.5,0,0,0,8.5,Cash,Flash Cab,7,6
387,0.91,6,0,0,0,6,Cash,City Service,32,32
1980,9.6,29,0,0,0,29,Unknown,Taxi Affiliation Services,33,46
1200,0.7,30.5,0,0,0,30.5,Unknown,Taxi Affiliation Services,73,28
240,0,5.75,0,0,0,5.75,Cash,Taxi Affiliation Services,8,8
7,0,3.25,0,0,0,3.75,Credit Card,City Service,28,28
759,1.83,9.5,4,0,0,14,Credit Card,Flash Cab,77,1
780,4.6,14.75,0,0,0,14.75,Cash,Taxi Affiliation Services,6,8
420,1.5,7.25,0,0,0,7.25,Cash,Top Cab Affiliation,33,32
180,0.4,4.25,0,0,0,4.25,Cash,Blue Ribbon Taxi Association Inc.,8,8
660,2.7,9.5,2,0,0,11.5,Credit Card,Taxicab Insurance Agency,32,8
1021,14.59,44.14,0,0,0,44.14,Cash,Flash Cab,53,34
1500,13.2,34.25,8,0,6,48.25,Credit Card,Taxicab Insurance Agency,56,8
780,0.1,9.75,0,0,0,9.75,Cash,Taxi Affiliation Services,6,5
