Player,Opp_Team,Exit_Velocity,Angle,Pitch_Speed,Distance,Pitch_Type
Perez,TOR,110.3,25,92.3,441,Sinker
Goldschmidt,PIT,108.9,32,92.3,470,4
Siri,LAA,109.4,28,92.3,426,4
GarcÃ­a,DET,106.4,31,92.3,415,4
Tucker,CIN,106.7,24,92.3,395,4
Lewis,HOU,107.7,25,92.3,429,4
Higashioka,BAL,104.1,31,92.3,396,4
Martinez,BAL,107.9,28,92.3,429,4
Ford,BAL,98.3,30,92.3,344,4
Merrifield,CLE,104.7,35,92.3,390,4
Freeman,MIA,110,25,92.3,401,4
Winker,ARI,109.6,23,92.3,403,4
Haniger,CLE,106.2,31,92.3,421,4
Burger,HOU,115.2,22,92.3,456,4
Springer,MIN,109.8,22,92.3,399,4
DÃ­az,LAD,100.3,31,92.3,392,Sinker
Contreras,ARI,102.4,37,92.3,386,4
Lowrie,TEX,97.5,35,92.3,367,Sinker
Lowe,KC,107.8,24,92.3,428,4
Solak,LAA,105.1,28,92.3,422,4
Arenado,CIN,103.8,34,92.3,389,Sinker
Ruf,STL,104.9,33,92.3,427,4
Judge,LAA,109,30,92.3,434,4
Cabrera,KC,111.3,22,92.3,417,4
Donaldson,DET,113.1,22,92.3,425,Sinker
Betts,ARI,100.8,38,92.3,379,4
Smith,PHI,101.8,30,92.3,390,4
Zimmer,TEX,113.9,31,92.2,465,4
McCormick,TEX,101.8,33,92.2,389,4
Meyers,LAA,101.8,30,92.2,383,4
Judge,TOR,106.4,23,92.2,366,4
Mountcastle,MIN,102.9,29,92.2,400,4
SÃ¡nchez,TOR,109.2,27,92.2,439,4
Rengifo,DET,102.6,34,92.2,414,Sinker
Mazara,HOU,96.1,30,92.2,363,4
Larnach,KC,116,22,92.2,394,4
Turner,SD,105.4,24,92.2,411,Sinker
Margot,NYM,105.4,21,92.2,427,Sinker
Ohtani,DET,114.3,18,92.2,400,Sinker
SuÃ¡rez,WSH,102.7,33,92.2,398,4
Flores,LAA,106.7,32,92.2,407,4
LeMahieu,WSH,96.5,29,92.2,348,Sinker
Margot,TOR,95.7,30,92.2,379,4
Upton,TEX,116.5,18,92.2,370,Sinker
GarcÃ­a,CIN,102.4,26,92.2,380,4
Stassi,BOS,101.8,29,92.2,405,Cutter
Chisholm Jr.,LAD,110.1,29,92.2,446,4
Cabrera,CLE,105.4,25,92.2,383,4
Alonso,MIA,102.8,30,92.2,407,Sinker
NuÃ±ez,MIA,101.9,34,92.2,429,4
Goodwin,CLE,108.5,25,92.2,371,4
SÃ¡nchez,NYM,113.9,27,92.2,445,4
Torres,BOS,104.7,30,92.2,418,4
Thompson,MIL,106.7,41,92.2,372,4
Rizzo,MIA,108.7,34,92.2,410,Sinker
DÃ­az,SF,99.1,32,92.2,376,4
Galvis,MIA,105.9,24,92.2,392,4
McMahon,ARI,102.3,29,92.2,415,4
Escobar,WSH,100.8,37,92.2,413,4
Choi,LAA,108,25,92.2,373,Cutter
Cave,NYY,101.5,33,92.2,382,4
Guerrero Jr.,BOS,107.7,30,92.2,439,4
Hoskins,NYY,103.4,31,92.2,396,4
NarvÃ¡ez,COL,102.5,33,92.2,403,4
Stephenson,COL,100.2,34,92.2,396,4
Murphy,BAL,101.5,33,92.2,362,4
Bellinger,PHI,106.6,46,92.2,371,4
Wong,MIA,101.4,36,92.2,366,Slider
Taylor,PHI,105.6,39,92.2,387,4
Jansen,BAL,106.6,29,92.2,431,4
Correa,SD,108.9,33,92.2,406,4
Lowe,TOR,110.5,25,92.2,409,4
Santana,TOR,110.1,32,92.2,432,4
Arozarena,NYY,102.2,23,92.2,397,Sinker
Trout,SEA,102.5,26,92.2,411,4
Pham,ARI,104.6,26,92.2,382,4
Jansen,BAL,109.2,24,92.2,361,4
DÃ­az,PHI,102.5,32,92.2,399,4
Refsnyder,CLE,106.5,36,92.2,386,4
Newman,MIL,93,28,92.2,356,4
Mercedes,CLE,111.2,32,92.2,431,4
Abreu,MIN,108.4,22,92.2,404,4
Crawford,TB,109.1,16,92.1,356,Sinker
Ruiz,SEA,103.9,35,92.1,401,4
Daza,HOU,100.2,30,92.1,415,4
Canha,BAL,98.4,39,92.1,354,4
Bellinger,STL,103.8,43,92.1,367,4
Hilliard,SD,109.9,38,92.1,401,4
Judge,BAL,116.2,19,92.1,397,4
Gomes,LAA,107.3,32,92.1,421,4
Bryant,CIN,101.3,32,92.1,410,4
Votto,PIT,103.3,39,92.1,366,4
Benintendi,CLE,103.6,27,92.1,409,4
Santander,ATL,105.8,36,92.1,398,4
Murphy,TEX,108.5,30,92.1,443,Sinker
Grisham,SF,102.2,33,92.1,404,4
Ruiz,CIN,101.9,38,92.1,375,4
Santander,DET,109,32,92.1,413,Sinker
SuÃ¡rez,STL,102.3,32,92.1,412,4
Crawford,TEX,102.7,26,92.1,388,4
Seager,HOU,104.2,28,92.1,409,4
Ahmed,PHI,103.4,23,92.1,409,4
Pollock,ARI,107.2,24,92.1,395,4
Seager,TEX,104.9,30,92.1,427,4
RamÃ­rez,DET,96.9,41,92.1,344,Sinker
Bell,PHI,109.7,19,92.1,382,4
Swanson,PHI,105.4,22,92.1,390,4
Bellinger,PHI,101.6,28,92.1,384,Sinker
Stanton,BAL,115.1,25,92.1,471,4
Barnes,SD,107.6,21,92.1,396,Cutter
Muncy,SEA,110.7,26,92.1,433,Cutter
Pillar,WSH,101,35,92.1,385,4
Winker,LAD,101.9,26,92.1,375,Sinker
GarcÃ­a,ARI,109.1,32,92.1,464,4
Bote,COL,101.3,32,92.1,375,4
Peralta,SEA,103.3,32,92.1,411,4
Grossman,CLE,103.8,21,92.1,350,4
Carpenter,PIT,101.1,29,92.1,398,4
Almonte,LAD,99.2,41,92.1,353,Cutter
Tatis Jr.,ARI,112.6,24,92.1,465,4
Swanson,PHI,102.4,32,92.1,392,Sinker
Cruz,NYY,103.7,39,92.1,368,4
Arozarena,NYY,108.1,28,92.1,420,Sinker
HernÃ¡ndez,BAL,102.8,24,92.1,396,4
Schwarber,NYM,108.3,27,92.1,418,4
HernÃ¡ndez,CWS,98.1,25,92,373,4
Turner,COL,112.2,23,92,406,Sinker
Semien,MIN,105.8,23,92,407,4
Chapman,LAA,104.8,33,92,402,4
Velazquez,MIN,101.9,25,92,359,4
Machado,PHI,107.6,18,92,409,Sinker
Bichette,NYY,106.4,28,92,408,4
Kepler,DET,105.7,28,92,422,4
Belt,COL,103.7,39,92,424,4
Castellanos,PIT,99.7,25,92,367,4
Mullins,TB,104.8,24,92,380,4
Judge,BAL,101.5,31,92,340,4
RamÃ­rez,MIN,94,32,92,362,4
Grandal,CHC,101.2,29,92,390,Sinker
Rivas,PHI,101.9,30,92,388,4
Soto,ATL,106.5,30,92,409,4
GarcÃ­a,HOU,98.4,31,92,359,Slider
Walton,LAA,101.6,23,92,354,4
Grossman,PIT,103.4,29,92,384,Cutter
Murphy,TEX,109.2,25,92,407,4
Bradley,BAL,103,31,92,398,4
Cruz,CLE,107.3,19,92,406,4
Judge,TOR,111.9,29,92,426,Sinker
SanÃ³,HOU,109.7,21,92,418,4
Goodrum,MIN,109.2,24,92,390,4
Tsutsugo,STL,102.6,24,92,392,Changeup
McCormick,MIN,104.4,25,92,357,4
HernÃ¡ndez,BAL,104.8,27,92,409,4
Crawford,ARI,105.1,31,92,403,Sinker
Locastro,HOU,93,32,92,337,Sinker
Drury,ATL,104.3,43,92,379,Sinker
Kelly,PHI,103.6,36,92,389,4
Brown,TEX,109.7,31,92,448,4
McKinstry,CHC,105.8,25,92,409,Sinker
Stanton,BAL,100.1,29,92,353,4
Kelly,WSH,103.1,26,92,383,4
Ohtani,HOU,108.3,33,92,413,Sinker
Pollock,HOU,104.9,31,92,406,4
Bellinger,ARI,97.6,32,92,379,4
Kepler,TEX,107.4,28,92,416,4
McCormick,TEX,99.9,34,92,377,Sinker
Grichuk,NYY,112.5,21,92,432,4
Trevino,CLE,110.2,21,92,409,4
Flores,LAD,104.8,33,92,406,Cutter
Vogelbach,STL,106.8,34,92,410,Sinker
Chang,TEX,96.9,25,92,385,4
Soler,PHI,112.1,26,92,465,Cutter
Bader,CHC,110.4,22,92,387,Sinker
Betts,ATL,103.1,36,92,378,4
Mayfield,MIN,97.9,36,92,384,4
Perez,CLE,97.1,38,92,360,Cutter
Lowe,TOR,109.5,21,92,403,4
Turner,ARI,100.2,30,92,397,4
Tauchman,LAA,104.2,23,92,409,Sinker
Soto,MIA,105.4,23,92,369,4
Mullins,NYY,101.7,25,92,395,4
Straw,TEX,89.3,37,92,339,4
Springer,KC,104.4,36,92,371,4
Winker,SF,107.4,34,92,397,Sinker
Contreras,BOS,107.3,44,91.9,368,4
Hilliard,LAD,113.5,22,91.9,444,Sinker
Brown,LAA,103.8,31,91.9,415,4
Bogaerts,PHI,105,42,91.9,364,4
Soler,STL,107.8,24,91.9,432,4
Odor,BOS,101.1,30,91.9,413,4
Arenado,ARI,106.1,21,91.9,356,4
Haase,MIN,111,29,91.9,408,4
Bichette,NYY,105.7,23,91.9,373,Sinker
Judge,MIN,107.3,30,91.9,394,Cutter
Duvall,COL,108.1,27,91.9,412,4
Bryant,SF,102.9,38,91.9,387,4
Naylor,TOR,112.3,21,91.9,435,4
Bogaerts,PHI,106.4,27,91.9,411,Sinker
Rojas,WSH,98.5,26,91.9,391,Cutter
Taveras,COL,102.7,25,91.9,409,4
Hiura,COL,107.4,30,91.9,419,Slider
Aquino,CHC,113.5,21,91.9,442,Changeup
Yastrzemski,OAK,106,26,91.9,401,4
Turner,SF,104.5,23,91.9,402,Sinker
DÃ­az,SF,106.2,26,91.9,410,Sinker
Garver,KC,107.2,35,91.9,436,Sinker
Dickerson,ARI,103.5,23,91.9,385,4
NarvÃ¡ez,WSH,100.8,31,91.9,396,4
Goldschmidt,PHI,105.4,32,91.9,431,4
Segura,NYY,100.7,28,91.9,386,4
Story,MIL,107.1,30,91.9,466,4
Varsho,CHC,106.3,29,91.9,408,Cutter
Cruz,HOU,109.2,20,91.9,388,Sinker
Grossman,MIN,110.9,24,91.9,404,4
Haase,BAL,106.1,38,91.9,384,4
Castellanos,MIA,98.5,32,91.9,382,4
Naquin,MIA,98.7,30,91.9,382,4
Haase,MIN,103.9,36,91.9,402,4
Polanco,NYY,105.5,28,91.9,421,Changeup
Dalbec,TOR,108.1,37,91.9,419,Cutter
Mountcastle,CLE,111,22,91.9,447,4
Ohtani,BAL,104.5,30,91.9,416,4
Dalbec,BAL,108.2,23,91.9,411,4
Blackmon,ATL,101.6,28,91.9,431,Changeup
RamÃ­rez,BAL,107.9,21,91.9,369,4
Zavala,CLE,102.1,32,91.9,411,4
Haase,TEX,102.1,34,91.9,375,Sinker
Crawford,LAA,105.1,26,91.9,430,4
SÃ¡nchez,TB,103.2,27,91.9,393,Sinker
PÃ©rez,DET,107.7,28,91.9,430,4
Harper,ARI,110.4,20,91.9,406,4
Anderson,MIN,104.1,23,91.9,381,4
Cameron,LAA,105.6,23,91.9,415,4
Belt,PHI,98.4,30,91.9,376,4
Engel,MIN,106.3,27,91.9,416,4
Rodgers,ATL,106.4,24,91.9,399,Sinker
Smith,PHI,103,27,91.9,411,4
Olson,BAL,106.5,25,91.9,418,4
Franco,BOS,104.2,32,91.9,405,Sinker
Polanco,BAL,104.7,30,91.9,426,4
Moncada,CLE,108.2,37,91.8,387,Sinker
Villar,ATL,105.6,27,91.8,425,4
Kiermaier,CLE,96.6,27,91.8,374,Sinker
Correa,TEX,111.3,24,91.8,436,4
Miller,CHC,113.9,26,91.8,418,4
Gallo,TB,108.3,27,91.8,438,Sinker
Chisholm Jr.,ATL,108.6,28,91.8,443,Sinker
Murphy,LAA,107,23,91.8,436,Sinker
Arroyo,LAA,106.3,26,91.8,424,4
Herrera,ARI,103.2,30,91.8,399,4
Nottingham,TEX,107.1,35,91.8,391,4
Cron,SF,107.4,26,91.8,382,4
Kemp,HOU,95.3,29,91.8,352,4
Lagares,TEX,101.6,28,91.8,418,4
Cron,SD,106.7,26,91.8,423,4
Anderson,ARI,104.2,27,91.8,371,Sinker
SanÃ³,TOR,109.4,25,91.8,436,4
Tucker,LAD,105.7,27,91.8,404,Cutter
Smith,NYM,106.3,30,91.8,435,Sinker
Sheets,CIN,103.9,24,91.8,400,Sinker
Canha,LAD,104.9,38,91.8,386,Sinker
SuÃ¡rez,MIN,107.9,25,91.8,430,4
Belt,SD,107.3,32,91.8,423,Sinker
Gurriel Jr.,TEX,104.1,24,91.8,409,Sinker
Martinez,SEA,111.2,22,91.8,414,4
Meadows,CWS,103.4,29,91.8,402,Sinker
Williams,LAD,115,30,91.8,416,4
SanÃ³,CLE,112.1,24,91.8,449,4
De La Cruz,WSH,107.4,38,91.8,388,Cutter
Duggar,ARI,105.8,30,91.8,400,4
Freeman,PHI,101.5,38,91.8,397,Slider
Adell,TEX,105.9,19,91.8,374,Sinker
Gurriel,BOS,92.9,34,91.8,315,4
Miller,MIL,105.7,30,91.8,405,4
Tapia,NYM,99.8,31,91.8,409,Slider
Mountcastle,TB,106.3,27,91.8,401,4
GarcÃ­a,STL,110.2,24,91.8,428,4
Miller,WSH,99.8,32,91.8,354,Cutter
Murphy,BAL,107.1,28,91.8,419,4
Taylor,ARI,103.4,30,91.8,402,4
Harper,CHC,110.1,46,91.8,394,Cutter
Schoop,MIL,99.1,28,91.8,385,Cutter
Torres,WSH,109,28,91.7,411,Sinker
Mullins,TB,104.9,27,91.7,425,Sinker
Adames,DET,98,36,91.7,386,4
Reyes,MIN,111.3,22,91.7,434,4
Peters,OAK,103.4,28,91.7,400,Sinker
Lowe,BOS,110.8,30,91.7,420,4
Bichette,TEX,103.5,33,91.7,412,Sinker
GarcÃ­a,LAA,103.1,34,91.7,394,4
Judge,BOS,106,29,91.7,430,Sinker
Molina,MIA,103.9,35,91.7,427,Cutter
Mateo,NYY,95.7,36,91.7,359,Changeup
PiÃ±a,CLE,106.8,24,91.7,407,Sinker
McKinney,ATL,108.5,30,91.7,383,4
Benintendi,CLE,105.7,25,91.7,381,4
Cron,MIL,111.2,23,91.7,456,4
Seager,TEX,105,45,91.7,381,4
Mayfield,HOU,104.9,36,91.7,401,4
Tatis Jr.,ARI,109.2,27,91.7,415,Sinker
Bradley,TB,107.1,29,91.7,409,Changeup
Schwindel,TEX,108,36,91.7,411,4
Calhoun,HOU,93,34,91.7,361,4
O'Neill,CHC,110.5,24,91.7,387,4
HernÃ¡ndez,KC,111.6,28,91.7,441,4
Hoskins,SF,107.6,35,91.7,407,4
Bohm,NYM,110.9,25,91.7,436,4
NuÃ±ez,ARI,102.2,35,91.7,414,4
Altuve,CLE,103.8,22,91.7,372,4
NÃºÃ±ez,HOU,99.3,24,91.7,381,4
Hampson,CIN,106.2,31,91.7,456,4
McCutchen,CHC,102.8,36,91.7,390,Sinker
Brosseau,BAL,101.8,25,91.7,425,4
Hernandez,ARI,103.9,27,91.7,374,Sinker
Adames,NYM,104.1,29,91.7,406,Sinker
Haniger,LAA,101.7,24,91.7,386,Sinker
GonzÃ¡lez,KC,109.8,28,91.7,453,4
McKinney,WSH,106.1,30,91.7,407,4
Rojas,ARI,105.4,28,91.7,403,4
Crawford,ARI,104.9,27,91.7,389,Sinker
Segura,WSH,111.1,25,91.7,429,4
Haniger,BAL,107.8,26,91.7,436,4
Alvarez,BOS,111.3,25,91.7,451,4
Turner,ATL,101.6,26,91.7,402,4
Renfroe,TOR,103.4,34,91.7,403,4
Trout,TEX,115.5,25,91.7,446,4
Heyward,LAD,106,31,91.7,391,4
Devers,CLE,108.4,24,91.6,419,4
Bogaerts,NYM,110,24,91.6,426,Sinker
Aquino,MIN,107.2,24,91.6,400,4
Choi,BOS,105.2,27,91.6,396,Cutter
Cronenworth,COL,91.7,33,91.6,342,4
Edman,CIN,97.9,41,91.6,364,4
Betts,HOU,101.6,35,91.6,373,4
Valaika,SEA,109.3,22,91.6,367,Cutter
Marte,PIT,108.3,28,91.6,435,4
GarcÃ­a,LAA,104.8,27,91.6,403,Sinker
Riley,PIT,107.2,38,91.6,404,4
Naylor,MIN,107.6,23,91.6,423,Changeup
Yelich,WSH,109.4,26,91.6,454,4
Tellez,PIT,103.1,27,91.6,410,4
Grandal,MIN,107.8,28,91.6,412,4
Taylor,SF,105.9,31,91.6,416,Sinker
Adames,SF,101.7,32,91.6,416,4
Mountcastle,ATL,104,30,91.6,415,4
Tellez,PIT,107.8,28,91.6,445,4
Ruf,WSH,107.9,29,91.6,433,Sinker
Kepler,KC,101.7,29,91.6,395,Sinker
Bradley Jr.,ARI,102.4,27,91.6,387,Sinker
Turner,ARI,101.1,32,91.6,397,4
Pham,HOU,102.5,22,91.6,375,4
Goodrum,MIN,108,28,91.6,432,4
Jones,MIN,100.5,28,91.6,361,4
Larnach,LAA,102.2,25,91.6,397,4
Luplow,BAL,109.4,30,91.6,386,4
Ohtani,TB,107.6,33,91.6,428,Sinker
Bote,CIN,110.3,21,91.6,366,4
Conforto,CIN,101.7,41,91.6,362,4
Gallo,ARI,107,27,91.6,443,4
Cruz,SEA,112.3,25,91.6,421,Sinker
Albies,COL,103.7,44,91.6,374,4
Lowrie,TEX,101.8,28,91.6,417,4
Tucker,TEX,102,29,91.6,385,4
Jansen,TEX,111.2,23,91.6,403,4
Zavala,CLE,106.6,46,91.6,377,4
Ohtani,TOR,108.2,30,91.6,422,Sinker
Avila,PIT,105.9,40,91.6,398,4
Gallo,CLE,114.2,25,91.6,393,4
Torrens,TEX,101.7,28,91.6,377,Sinker
Bell,MIA,109.7,21,91.6,413,Changeup
Knizner,ATL,100.2,28,91.5,396,Sinker
Santander,DET,104,27,91.5,388,Sinker
Vogt,SD,104.5,27,91.5,394,Sinker
Cabrera,CIN,105.8,28,91.5,389,4
Mayfield,TEX,106.1,24,91.5,422,4
Baddoo,MIN,107.9,23,91.5,374,Sinker
Mullins,HOU,102.1,27,91.5,363,4
Moncada,CIN,106.4,31,91.5,423,4
Kemp,TOR,92.5,30,91.5,351,Sinker
Naquin,MIA,104,24,91.5,407,Changeup
Rojas,LAA,102.7,39,91.5,386,4
Hosmer,TEX,107,26,91.5,435,4
Goldschmidt,CIN,108.7,31,91.5,441,4
HernÃ¡ndez,MIN,107.4,22,91.5,347,4
Seager,LAA,106.6,37,91.5,417,4
McCann,ARI,106.3,26,91.5,411,4
Turner,STL,105.5,28,91.5,397,4
Arenado,SD,103.1,26,91.5,394,Cutter
Pujols,SF,105.1,28,91.5,425,4
Bryant,PIT,108.4,22,91.5,419,4
Soto,NYM,103.5,28,91.5,401,Sinker
Tucker,MIN,108.9,31,91.5,423,4
Harper,TB,109.2,30,91.5,445,Cutter
Flores,ARI,103.3,36,91.5,403,4
Meadows,KC,102.1,33,91.5,398,4
GarcÃ­a,WSH,109.9,26,91.5,378,4
Tatis Jr.,COL,108.4,28,91.5,415,4
Smith,SD,108.6,25,91.5,433,Sinker
Pollock,WSH,102.8,28,91.5,402,4
Taylor,TEX,111.4,27,91.5,458,4
Hays,OAK,105.3,28,91.5,408,Sinker
Tucker,OAK,106.4,24,91.5,414,Sinker
Cron,PHI,106.2,37,91.5,414,4
Harper,STL,111.8,31,91.5,425,Sinker
GarcÃ­a,MIA,103.9,34,91.5,404,4
Barnes,ATL,97.9,24,91.5,374,4
McKinney,SD,109.5,26,91.5,377,Cutter
Garneau,OAK,104,29,91.5,408,4
Flaherty,COL,106.2,26,91.5,416,4
Ruf,OAK,102.4,25,91.5,391,Sinker
Devers,PHI,104.9,29,91.5,419,4
Muncy,SF,108.6,32,91.5,420,Sinker
Arozarena,SEA,110.8,19,91.5,420,4
Flores,WSH,103.1,27,91.4,410,Cutter
Stassi,ARI,105.4,27,91.4,440,4
Peterson,NYM,102.8,27,91.4,426,Slider
McCormick,OAK,100.4,40,91.4,357,Sinker
Edman,PIT,101.8,29,91.4,418,4
Thomas,NYM,98,27,91.4,385,4
Baddoo,MIN,102.4,39,91.4,394,4
Seager,SD,115.3,20,91.4,385,Sinker
Albies,MIL,106.7,23,91.4,425,Cutter
Swanson,TB,100.9,30,91.4,398,4
Devers,PHI,106,20,91.4,393,4
Semien,SEA,106.3,21,91.4,392,Cutter
Rendon,ARI,98.5,29,91.4,385,4
Cabrera,BAL,102.8,32,91.4,380,4
Hays,BOS,106.3,26,91.4,401,4
Rivas,PHI,107.8,23,91.4,363,4
Gonzalez,SEA,106.8,24,91.4,400,4
Correa,SD,109.9,28,91.4,429,Sinker
Kirk,ATL,109.4,20,91.4,428,4
Smith,ATL,103.5,32,91.4,383,4
McGuire,BOS,98.3,30,91.4,363,4
Rojas,PHI,102.6,32,91.4,399,Sinker
Sheets,MIN,103.1,29,91.4,429,Sinker
Soto,LAD,106.6,21,91.4,360,Sinker
Gregorius,NYM,106.7,21,91.4,422,Split-Finger
Smith,HOU,101.6,37,91.4,383,4
Votto,ATL,106.7,29,91.4,442,Sinker
Olson,NYY,107.1,31,91.4,425,4
Sosa,PIT,106.9,26,91.4,428,4
JimÃ©nez,TOR,104.4,26,91.4,410,4
Moncada,LAA,111.1,27,91.4,409,4
Fortes,PIT,104.5,27,91.4,413,Sinker
Miller,NYM,98.7,28,91.4,379,Changeup
Arenado,NYM,103.3,36,91.4,383,Sinker
Mullins,CLE,108.8,19,91.4,378,4
Alvarez,BAL,104.4,33,91.3,374,4
AcuÃ±a Jr.,NYM,113.3,25,91.3,447,Sinker
Muncy,NYM,106.3,23,91.3,408,Changeup
Adames,STL,103.9,36,91.3,366,4
Albies,NYM,106.7,30,91.3,411,4
Realmuto,SF,107,30,91.3,433,4
Lowe,BAL,97.8,26,91.3,377,4
Maldonado,LAA,98.5,36,91.3,379,4
VanMeter,COL,107.3,25,91.3,383,4
Crawford,LAD,106.3,28,91.3,444,4
Moore,LAA,102.9,31,91.3,393,4
Pollock,MIA,109.1,25,91.3,421,4
Long Jr.,TEX,110.2,30,91.3,423,4
Alonso,WSH,109.1,24,91.3,439,Sinker
LeMahieu,WSH,97.1,38,91.3,343,4
Crawford,TEX,106.7,34,91.3,400,4
Pollock,ARI,103.4,24,91.3,430,Sinker
India,SD,102.5,23,91.3,389,Cutter
Pujols,ATL,99.8,27,91.3,402,4
Naquin,CHC,109.2,21,91.3,415,Sinker
Upton,TEX,103,27,91.3,412,4
Hosmer,WSH,108.8,22,91.3,410,Cutter
SÃ¡nchez,TOR,107.2,32,91.3,407,4
Herrera,CHC,107.3,24,91.3,431,Sinker
NuÃ±ez,LAD,102.4,36,91.3,423,4
Escobar,CIN,102.9,26,91.3,410,4
Marte,COL,106,27,91.3,426,4
Walker,COL,104.7,27,91.3,420,Sinker
Gallo,OAK,107,35,91.3,412,Sinker
Dalbec,CWS,109.5,37,91.3,414,4
Castro,OAK,95.5,39,91.3,326,Sinker
Ozuna,MIL,110.7,27,91.3,439,4
Verdugo,NYY,108.8,27,91.3,446,4
Crawford,SD,105.9,26,91.3,407,Cutter
Conforto,LAD,98.2,30,91.3,386,Cutter
Bogaerts,LAA,107.1,28,91.3,446,4
Kelly,SF,102.2,26,91.3,408,Sinker
Stanton,OAK,112.1,26,91.3,472,Sinker
Varsho,SEA,108.2,34,91.3,398,4
Carlson,CHC,101.1,30,91.3,389,Cutter
Winker,STL,102.8,30,91.3,429,4
Gomes,TEX,104.2,30,91.2,420,4
Devers,LAA,106.2,34,91.2,405,Sinker
GarcÃ­a,OAK,107.8,32,91.2,450,4
Reyes,BAL,107.8,25,91.2,383,4
Murphy,BAL,104,31,91.2,408,4
Zunino,BAL,105.9,25,91.2,373,4
Turner,NYM,106.7,24,91.2,435,4
Sheets,KC,108.9,25,91.2,429,Changeup
Seager,LAD,107.5,42,91.2,390,Cutter
Votto,COL,106.1,31,91.2,407,Sinker
Harper,WSH,107.1,33,91.2,433,Cutter
Longoria,LAA,103,28,91.2,425,Sinker
Gallo,OAK,105.2,34,91.2,412,4
Pham,MIA,105.7,23,91.2,391,4
Upton,TEX,98.8,29,91.2,375,Sinker
Haniger,COL,99.3,37,91.2,415,4
Margot,LAA,108.1,19,91.2,398,Sinker
Bolt,KC,103.8,22,91.2,410,4
Candelario,TEX,100.5,32,91.2,388,Sinker
Varsho,HOU,107.7,27,91.2,431,Slider
Hays,NYY,102.7,37,91.2,398,4
Grandal,MIN,107.7,31,91.2,447,4
India,CHC,108.9,20,91.2,422,Sinker
Gallo,LAA,114.3,22,91.2,394,Sinker
Candelario,OAK,102.9,27,91.2,407,4
Taylor,WSH,110.7,25,91.2,429,Sinker
Meadows,BAL,105.1,31,91.2,417,4
Wade Jr.,ARI,100.2,28,91.2,400,4
Gregorius,CHC,99.6,23,91.2,384,4
GarcÃ­a,PIT,106.2,21,91.2,401,4
Carlson,CLE,101.2,24,91.2,406,4
Walsh,SEA,110.5,20,91.2,393,4
Upton,SEA,105.2,23,91.2,405,Sinker
Blankenhorn,PIT,105.9,26,91.1,425,4
Lindor,ATL,97.5,28,91.1,396,4
Olivares,MIN,102.7,28,91.1,395,4
Gomes,MIA,105.2,36,91.1,368,4
Chirinos,ARI,100.8,27,91.1,408,4
Freeman,MIA,104.4,36,91.1,405,4
Pham,NYM,105.4,31,91.1,424,Sinker
Reynolds,CIN,107.2,42,91.1,390,4
Heim,CLE,97.6,25,91.1,376,4
Lowe,BAL,106.7,37,91.1,420,4
Abreu,MIN,105.8,24,91.1,414,Slider
DÃ­az,PIT,102,36,91.1,433,4
Goldschmidt,WSH,106.3,30,91.1,385,4
Castro,OAK,105.5,31,91.1,397,4
McCormick,TOR,96.1,34,91.1,405,Slider
Bohm,WSH,96,39,91.1,337,Sinker
Story,ARI,108.1,23,91.1,438,Sinker
Cabrera,MIN,103.1,29,91.1,375,4
Riley,ARI,106.7,30,91.1,449,Sinker
Mountcastle,HOU,103.5,31,91.1,382,4
Pillar,STL,101.6,33,91.1,414,4
Gallo,MIN,107.8,29,91.1,434,4
Luplow,CIN,100.5,44,91.1,349,4
Bogaerts,TOR,102.1,28,91.1,408,4
BÃ¡ez,MIL,104,26,91.1,379,Sinker
Muncy,ATL,106.6,29,91.1,405,4
Blackmon,ARI,102,26,91.1,407,4
Gallo,SEA,108,27,91.1,415,Cutter
Marisnick,LAD,103.2,24,91.1,399,Cutter
Tom,COL,109.1,20,91.1,411,4
LeMahieu,OAK,102.9,23,91.1,377,4
Vogt,COL,96,36,91.1,385,Sinker
Gurriel,LAA,99.9,26,91.1,394,Sinker
PÃ©rez,OAK,107.1,24,91.1,396,Sinker
Adell,TEX,103.8,26,91.1,428,Sinker
Votto,CHC,114.1,23,91.1,410,Cutter
Bader,CHC,109,25,91.1,453,Sinker
Taylor,DET,105.4,29,91.1,430,4
Odor,CWS,104.9,25,91.1,402,4
Valaika,WSH,104.1,34,91.1,406,Cutter
BÃ¡ez,SD,110,40,91.1,397,4
Rosario,LAA,103.9,27,91,399,Cutter
Haase,MIL,101.4,27,91,407,Cutter
Buxton,SEA,110.8,36,91,428,4
DÃ­az,MIA,108,28,91,439,4
Ward,HOU,99,26,91,366,Sinker
Bogaerts,OAK,106.7,27,91,387,Sinker
McCutchen,MIL,97.1,37,91,371,Cutter
Castellanos,STL,108.8,33,91,402,Cutter
Cain,CHC,103.4,40,91,391,4
Jansen,OAK,106.3,22,91,419,Sinker
NuÃ±ez,ARI,94.7,33,91,375,4
Torreyes,CIN,90.9,40,91,359,4
Murphy,DET,112.1,21,91,404,4
Meadows,TOR,105.6,28,91,443,4
Murphy,LAA,100.9,25,91,390,4
Taylor,PHI,109.4,22,91,404,4
Grichuk,CWS,107.4,32,91,451,Sinker
Newman,STL,100.5,23,91,389,4
Arozarena,SEA,109.8,21,91,418,4
DÃ­az,BOS,102.1,35,91,394,Cutter
Rivera,MIN,105.3,35,91,418,4
Heineman,MIL,101.9,24,91,412,Sinker
Zunino,WSH,98.8,35,91,381,Sinker
