Player,Opp_Team,Exit_Velocity,Angle,Pitch_Speed,Distance,Pitch_Type
"Renfroe, Hunter",CLE,97.4,30,84.2,369,Slider
"Tellez, Rowdy",PIT,94.3,29,84.2,356,Curveball
"Donaldson, Josh",CLE,106.3,28,84.2,423,Changeup
"GarcÃ­a, AvisaÃ­l",CIN,110.5,22,84.2,418,Slider
"Walsh, Jared",ARI,104.8,31,84.2,431,Slider
"Urshela, Gio",TOR,104.8,29,84.2,424,Slider
"Altuve, Jose",MIN,108.3,23,84.2,358,Changeup
"Castellanos, Nick",WSH,104.2,33,84.2,424,Changeup
"Mullins, Cedric",KC,105.4,28,84.2,405,Slider
"IbÃ¡Ã±ez, Andy",BAL,101,29,84.2,376,Changeup
"Torrens, Luis",COL,101.3,23,84.2,387,Changeup
"McCutchen, Andrew",WSH,94.8,34,84.2,377,Slider
"Rosario, Amed",CWS,108,24,84.2,423,Changeup
"Williams, Justin",PHI,101,30,84.2,384,Changeup
"Brosseau, Mike",BAL,102.8,23,84.1,393,Changeup
"Santana, Carlos",CWS,102.1,27,84.1,405,Curveball
"Zimmerman, Ryan",SD,109.7,19,84.1,419,Changeup
"Tucker, Kyle",MIN,104.4,29,84.1,401,Changeup
"Duvall, Adam",SD,105.4,27,84.1,421,Slider
"Guerrero Jr., Vladimir",BAL,111.7,27,84.1,450,Changeup
"Odor, Rougned",PHI,103.1,40,84.1,363,Split-Finger
"Smith, Will",COL,102.9,28,84.1,384,Slider
"Posey, Buster",SEA,106.5,26,84.1,367,Cutter
"Torreyes, Ronald",SF,98.4,32,84.1,389,Changeup
"Seager, Corey",CIN,105.4,28,84.1,412,Slider
"Turner, Justin",ARI,105.2,22,84.1,388,Slider
"Alonso, Pete",CIN,94.8,31,84.1,360,Slider
"Lowe, Nathaniel",KC,113.9,29,84.1,465,Slider
"Stanton, Giancarlo",BAL,99.7,36,84.1,363,Changeup
"Chavis, Michael",BAL,99.8,22,84.1,381,Changeup
"Higashioka, Kyle",KC,103.7,38,84.1,408,Changeup
"Myers, Wil",COL,102.2,28,84.1,426,Slider
"Cruz, Nelson",DET,114.6,16,84.1,377,Slider
"GarcÃ­a, AvisaÃ­l",CLE,113.2,25,84.1,464,Slider
"Arenado, Nolan",KC,101.9,35,84.1,398,Slider
"Happ, Ian",COL,102.2,36,84.1,381,Slider
"Walsh, Jared",NYY,102.5,27,84.1,401,Slider
"Cabrera, Miguel",KC,101.2,27,84.1,405,Slider
"Stanton, Giancarlo",LAA,115.2,24,84.1,457,Slider
"Gurriel Jr., Lourdes",OAK,107.5,28,84.1,421,Cutter
"Fraley, Jake",TEX,99.1,32,84.1,390,Changeup
"McMahon, Ryan",SD,104.9,28,84.1,405,Slider
"Martinez, J.D.",SEA,98.2,35,84.1,343,Slider
"Wisdom, Patrick",NYM,101.5,35,84.1,392,Slider
"Murphy, Sean",MIN,107.3,36,84,408,Slider
"Smith, Dominic",NYY,100.9,40,84,368,Knuckle Curve
"Valaika, Pat",WSH,104.9,24,84,422,Slider
"Rendon, Anthony",TOR,98.7,30,84,373,Changeup
"Murphy, Tom",ARI,103.7,29,84,378,Changeup
"Freeman, Freddie",MIA,102.4,30,84,406,Slider
"Bryant, Kris",ARI,102,34,84,393,Slider
"SÃ¡nchez, Gary",LAA,102,31,84,392,Changeup
"Moreland, Mitch",TEX,99.9,30,84,392,Changeup
"Tatis Jr., Fernando",CIN,107.9,40,84,395,Cutter
"Astudillo, Willians",CWS,100.7,25,84,387,Cutter
"Nottingham, Jacob",LAD,95.6,34,84,350,Slider
"Nimmo, Brandon",WSH,101.6,23,84,381,Cutter
"France, Ty",LAA,103.1,33,84,410,Changeup
"De La Cruz, Bryan",PHI,101.2,34,84,381,Slider
"NuÃ±ez, Dom",LAA,101.5,41,84,374,Slider
"O'Neill, Tyler",PIT,112.2,36,84,463,Slider
"Contreras, Willson",ATL,104.6,31,84,400,Slider
"Belt, Brandon",NYM,106.4,29,84,431,Slider
"Kelly, Carson",SD,105.3,33,84,438,Changeup
"Dalbec, Bobby",NYM,105.2,31,84,390,Slider
"HernÃ¡ndez, Enrique",BAL,107.1,23,84,409,4
"Wade Jr., LaMonte",CHC,105.4,23,84,359,Curveball
"Gardner, Brett",TOR,90.1,33,84,342,Slider
"Trammell, Taylor",COL,95,30,84,368,Slider
"Bogaerts, Xander",TEX,102.4,26,84,371,Changeup
"Stallings, Jacob",NYM,102.7,31,84,401,Slider
"Gallo, Joey",SF,97.9,28,84,390,Slider
"Ramos, Wilson",MIN,105.7,20,84,366,Slider
"VanMeter, Josh",CIN,99,28,84,386,Slider
"France, Ty",BAL,100.5,31,84,380,Changeup
"Slater, Austin",SEA,99.2,29,84,346,Cutter
"Jackson, Alex",COL,104.1,47,83.9,387,Changeup
"Cron, C.J.",SF,113.3,25,83.9,458,Slider
"Judge, Aaron",OAK,99.8,29,83.9,413,Changeup
"Bradley, Bobby",KC,108.3,20,83.9,394,Slider
"UrÃ­as, RamÃ³n",HOU,102.4,33,83.9,391,Fastball
"Rosario, Amed",KC,104.4,28,83.9,420,Slider
"Kelenic, Jarred",NYY,96.6,24,83.9,343,Curveball
"Fuentes, Joshua",MIL,95.6,28,83.9,368,Changeup
"Santana, Carlos",LAA,108.5,27,83.9,409,Changeup
"Turner, Justin",STL,103.7,32,83.9,425,Slider
"Tatis Jr., Fernando",SF,108.4,29,83.9,454,Slider
"Reynolds, Bryan",CIN,104.4,25,83.9,420,Slider
"Mountcastle, Ryan",TOR,97,35,83.9,383,Changeup
"Gurriel Jr., Lourdes",BOS,90.2,37,83.9,335,Slider
"McCann, James",CIN,96,37,83.9,370,Changeup
"Bohm, Alec",BOS,101.1,30,83.9,381,Changeup
"Pollock, AJ",COL,103.5,34,83.9,424,Slider
"Contreras, Willson",MIL,112.6,25,83.9,446,Changeup
"Crawford, Brandon",PIT,101.1,28,83.8,394,Cutter
"Ruf, Darin",HOU,101.8,32,83.8,386,Slider
"Mountcastle, Ryan",CLE,94.9,29,83.8,368,Slider
"Robertson, Daniel",CIN,101.3,34,83.8,406,Slider
"Swanson, Dansby",WSH,106.7,24,83.8,427,Slider
"Kirilloff, Alex",KC,105.5,29,83.8,416,Changeup
"Riley, Austin",PHI,103.4,32,83.8,414,Slider
"Alvarez, Yordan",LAA,104.8,32,83.8,404,Changeup
"Olson, Matt",CWS,109.4,25,83.8,391,Slider
"Duffy, Matt",DET,102.9,25,83.8,390,Slider
"HernÃ¡ndez, CÃ©sar",DET,105.5,23,83.8,399,Split-Finger
"Eaton, Adam",KC,106.8,18,83.8,407,Slider
"Winker, Jesse",STL,104.1,31,83.8,381,Slider
"Peraza, JosÃ©",COL,94.7,28,83.8,370,Slider
"Wendle, Joey",TOR,101.8,41,83.8,357,Changeup
"Bader, Harrison",COL,107.5,29,83.8,443,Slider
"Olivares, Edward",CWS,93.9,32,83.8,356,Changeup
"Happ, Ian",PIT,103.2,34,83.8,393,Knuckle Curve
"Crawford, Brandon",TEX,107,23,83.8,408,Slider
"Cruz, Nelson",BAL,101.8,39,83.8,377,Changeup
"Devers, Rafael",TOR,102.3,19,83.7,392,Slider
"Johnson, Daniel",TEX,105.6,24,83.7,382,Slider
"McMahon, Ryan",PHI,109.5,24,83.7,424,Changeup
"Conforto, Michael",PHI,104.7,40,83.7,388,Split-Finger
"Hill, Derek",OAK,102.2,27,83.7,391,Slider
"India, Jonathan",MIN,103.5,34,83.7,402,Split-Finger
"Cruz, Nelson",CLE,110.4,26,83.7,424,Slider
"SÃ¡nchez, Gary",TEX,104.9,31,83.7,420,Slider
"Santander, Anthony",DET,108.3,27,83.7,414,Slider
"PiÃ±a, Manny",CHC,97.2,30,83.7,391,Slider
"Fuentes, Joshua",MIL,94.4,36,83.7,377,Knuckle Curve
"Fortes, Nick",WSH,102,28,83.7,403,Slider
"Baddoo, Akil",MIL,97.1,36,83.7,378,Changeup
"Berti, Jon",SF,103.7,29,83.7,406,Split-Finger
"Grichuk, Randal",DET,99.8,35,83.7,371,Slider
"Bader, Harrison",SD,103.8,26,83.7,399,Curveball
"Murphy, Tom",ARI,98.2,29,83.7,382,Changeup
"Story, Trevor",LAA,106.9,23,83.7,400,Changeup
"Freeman, Freddie",PHI,102.3,30,83.7,411,Changeup
"Smith, Dominic",ATL,99.8,43,83.7,366,Slider
"Toro, Abraham",HOU,99.3,34,83.7,370,Split-Finger
"UrÃ­as, RamÃ³n",NYY,103.2,30,83.6,414,Changeup
"Iglesias, JosÃ©",LAD,98.6,30,83.6,382,Changeup
"Naquin, Tyler",PIT,113.5,32,83.6,454,Changeup
"Muncy, Max",COL,107.9,29,83.6,466,Slider
"Margot, Manuel",NYY,107.4,22,83.6,416,Changeup
"Lux, Gavin",ARI,97.6,26,83.6,348,Slider
"DÃ­az, Yandy",TEX,99.2,28,83.6,401,Curveball
"Ozuna, Marcell",PIT,103.2,22,83.6,361,Curveball
"HernÃ¡ndez, Teoscar",CLE,108.6,34,83.6,433,Slider
"Odor, Rougned",CLE,103.1,31,83.6,385,Slider
"Barnes, Austin",SF,103.3,19,83.6,386,4
"Siri, Jose",TEX,106.4,24,83.6,424,Changeup
"Hoskins, Rhys",MIA,108.1,26,83.6,419,Changeup
"Hicks, Aaron",DET,101.1,27,83.6,420,Split-Finger
"Marmolejos, JosÃ©",MIN,106.6,27,83.6,424,Curveball
"Duvall, Adam",PHI,112.1,28,83.6,458,Changeup
"Seager, Kyle",TEX,102.7,27,83.6,423,Slider
"Garlick, Kyle",BAL,107.5,25,83.6,378,Changeup
"Canha, Mark",TEX,101.6,33,83.6,404,Changeup
"Conforto, Michael",WSH,107.1,24,83.6,376,Slider
"Duffy, Matt",PIT,100.5,25,83.6,378,Slider
"Rojas, Josh",COL,95,33,83.6,379,Slider
"Naquin, Tyler",PHI,112.1,19,83.5,391,Changeup
"Dalbec, Bobby",TB,106.3,32,83.5,413,Slider
"Seager, Kyle",HOU,104.4,44,83.5,340,Slider
"Cain, Lorenzo",SF,108.1,16,83.5,391,Slider
"Abreu, JosÃ©",BAL,109.9,25,83.5,428,Changeup
"UrÃ­as, Luis",CHC,101.8,24,83.5,386,Changeup
"Lowrie, Jed",TEX,104.7,32,83.5,433,Changeup
"Severino, Pedro",DET,107.3,20,83.5,387,Slider
"Muncy, Max",SEA,106.6,34,83.5,415,Changeup
"White, Evan",HOU,110.7,23,83.5,416,Slider
"Calhoun, Kole",LAD,94.9,32,83.5,380,Curveball
"Olson, Matt",TEX,107.5,31,83.5,421,Cutter
"Franco, Maikel",HOU,101.8,26,83.5,420,Slider
"Hedges, Austin",CWS,96.8,30,83.5,367,Slider
"Pederson, Joc",PIT,102.3,24,83.5,401,Slider
"Sosa, Edmundo",MIN,106.2,29,83.5,412,Slider
"Marsh, Brandon",BAL,104,23,83.5,378,Changeup
"Grossman, Robbie",KC,106.6,27,83.5,424,Changeup
"Kirk, Alejandro",NYY,102.6,31,83.5,373,Curveball
"Betts, Mookie",HOU,102.1,31,83.5,416,Cutter
"Fraley, Jake",TEX,100.9,38,83.5,381,Changeup
"Pujols, Albert",HOU,112.4,21,83.5,391,Changeup
"Turner, Justin",OAK,101.4,32,83.5,406,Sinker
"Ohtani, Shohei",KC,108.9,29,83.5,431,Slider
"McMahon, Ryan",LAD,95.3,30,83.5,390,Cutter
"Jeffers, Ryan",CIN,98.9,27,83.5,370,Cutter
"Gallo, Joey",KC,108.1,29,83.5,445,Knuckle Curve
"Heyward, Jason",CIN,104.7,32,83.5,401,Slider
"Torreyes, Ronald",ATL,98.4,23,83.5,366,Slider
"McNeil, Jeff",PHI,103.3,29,83.5,417,Changeup
"Bichette, Bo",TEX,105.2,21,83.5,386,Slider
"Mayfield, Jack",TEX,100.6,32,83.5,407,Slider
"Martinez, J.D.",NYY,101.6,30,83.5,421,Knuckle Curve
"McCormick, Chas",OAK,100.4,32,83.5,398,Cutter
"Rodgers, Brendan",WSH,102,35,83.5,393,Slider
"Cron, C.J.",LAD,111.4,30,83.4,431,Changeup
"Castro, Willi",KC,100.4,35,83.4,362,Slider
"Story, Trevor",PHI,102,31,83.4,399,Slider
"Aguilar, JesÃºs",MIL,103.1,25,83.4,394,Slider
"Flores, Wilmer",COL,102.4,35,83.4,383,Changeup
"Peters, DJ",SF,110,18,83.4,410,Slider
"Reynolds, Bryan",STL,106.1,37,83.4,404,Changeup
"Soler, Jorge",SD,106.2,21,83.4,420,Changeup
"SuÃ¡rez, Eugenio",SF,108.3,40,83.4,365,Slider
"Eaton, Adam",LAA,99.4,34,83.4,374,Changeup
"Adrianza, Ehire",PHI,94.6,30,83.4,367,Slider
"Ohtani, Shohei",TEX,107.2,38,83.4,402,Slider
"Schwarber, Kyle",TB,112.1,28,83.4,434,4
"Betts, Mookie",SD,105.2,22,83.4,403,Curveball
"Villar, Jonathan",SD,108.8,28,83.4,408,Curveball
"Freeman, Freddie",PHI,108.9,23,83.4,409,Changeup
"Story, Trevor",WSH,108.4,32,83.4,475,Slider
"La Stella, Tommy",SD,102.1,26,83.4,414,Cutter
"Freeman, Freddie",MIA,98.5,38,83.3,366,Slider
"Solano, Donovan",ATL,102.5,30,83.3,369,Slider
"Larnach, Trevor",TEX,104.4,30,83.3,429,Slider
"Chapman, Matt",DET,106.4,22,83.3,409,Knuckle Curve
"Dozier, Hunter",BAL,108.1,20,83.3,418,Slider
"Story, Trevor",PHI,104.2,33,83.3,433,Curveball
"Peralta, David",TEX,99,24,83.3,404,Slider
"Bogaerts, Xander",TB,104.4,22,83.3,413,Cutter
"Freeman, Freddie",WSH,111.5,31,83.3,429,Slider
"Bote, David",MIA,107.3,27,83.3,423,Curveball
"Machado, Manny",ARI,108.2,31,83.3,408,Slider
"Dalbec, Bobby",BAL,95.4,29,83.3,368,Slider
"Reyes, Franmil",MIN,104.7,31,83.3,423,Slider
"Gordon, Nick",TOR,99.8,33,83.3,394,Changeup
"Dozier, Hunter",MIN,106.3,23,83.3,422,Slider
"Cruz, Nelson",KC,107.9,22,83.3,439,Slider
"Odor, Rougned",SEA,89,31,83.3,328,Changeup
"Stanton, Giancarlo",BAL,105.7,23,83.3,424,Changeup
"Bell, Josh",CHC,105.4,33,83.3,430,Slider
"MejÃ­a, Francisco",BAL,102,26,83.3,412,Changeup
"Renfroe, Hunter",TOR,103.4,33,83.2,396,Slider
"GimÃ©nez, AndrÃ©s",KC,105.6,36,83.2,411,Slider
"Rojas, Josh",SD,98.4,26,83.2,395,Curveball
"Story, Trevor",ARI,106.6,28,83.2,423,Curveball
"Hicks, John",DET,108,40,83.2,356,Slider
"Miller, Brad",NYM,107.5,27,83.2,437,Changeup
"Short, Zack",TEX,100.6,32,83.2,405,Curveball
"RamÃ­rez, JosÃ©",BOS,99.9,30,83.2,383,Split-Finger
"Verdugo, Alex",SEA,98.5,25,83.2,348,Slider
"Lowrie, Jed",CLE,103.8,38,83.2,392,Slider
"O'Neill, Tyler",MIL,109.5,29,83.2,455,Slider
"Nogowski, John",ARI,95.6,27,83.1,387,Slider
"Gurriel Jr., Lourdes",TB,94.6,31,83.1,379,Cutter
"Miller, Brad",SF,97.8,29,83.1,384,Changeup
"Kiner-Falefa, Isiah",BOS,101.7,25,83.1,422,Changeup
"SuÃ¡rez, Eugenio",KC,110.7,29,83.1,431,Slider
"Mondesi, Adalberto",PIT,109.8,33,83.1,417,Curveball
"Hilliard, Sam",LAD,108.2,30,83.1,408,Changeup
"Hays, Austin",NYY,105.2,25,83.1,420,Changeup
"JimÃ©nez, Eloy",KC,109.3,33,83.1,459,Slider
"Webb, Logan",SD,102.4,24,83.1,368,Changeup
"Mayfield, Jack",MIN,97.3,22,83.1,370,Slider
"Brosseau, Mike",OAK,101.4,34,83.1,398,Slider
"Brosseau, Mike",TOR,102.7,30,83.1,390,Knuckle Curve
"Bryant, Kris",NYM,100.8,31,83.1,393,Slider
"Biggio, Cavan",NYY,99.5,32,83.1,391,Knuckle Curve
"Seager, Kyle",TEX,105.9,37,83.1,421,Changeup
"Perez, Salvador",MIN,108.9,31,83.1,434,Slider
"Alfaro, Jorge",WSH,106.2,27,83.1,417,Slider
"Grichuk, Randal",TEX,102.7,36,83.1,392,Slider
"Heim, Jonah",TOR,97.4,30,83.1,392,4
"Bogaerts, Xander",TOR,95.5,28,83,356,Slider
"Meadows, Austin",NYY,104.6,22,83,404,Knuckle Curve
"Goldschmidt, Paul",MIL,104.6,31,83,433,Slider
"Molina, Yadier",PHI,94.5,31,83,346,Changeup
"GarcÃ­a, Adolis",LAA,109,28,83,417,Changeup
"Gutierrez, Kelvin",TOR,108.9,25,83,426,Changeup
"Bader, Harrison",CIN,103.2,40,83,379,Cutter
"DÃ­az, Lewin",NYM,105.5,31,83,402,Split-Finger
"McMahon, Ryan",NYM,109.5,21,83,402,Slider
"VÃ¡zquez, Christian",TB,104.9,27,83,376,Cutter
"Candelario, Jeimer",TB,108.5,22,83,436,Cutter
"AndÃºjar, Miguel",MIN,109.8,22,83,449,Slider
"Semien, Marcus",TB,104.8,26,83,418,Cutter
"Moore, Dylan",NYY,103.6,29,83,409,Changeup
"Lowe, Brandon",NYY,101.5,29,83,405,Curveball
"Meadows, Austin",KC,95.7,30,83,366,Slider
"Ortega, Rafael",WSH,102.8,32,83,396,Slider
"O'Neill, Tyler",CIN,107.2,33,83,423,Slider
"GarcÃ­a, Adolis",MIN,104.3,25,83,405,Slider
"Bichette, Bo",MIN,105.2,24,83,412,Slider
"Zimmerman, Ryan",TB,104.2,35,83,393,Slider
"Rortvedt, Ben",TOR,102.1,34,82.9,369,Curveball
"Soler, Jorge",DET,105,24,82.9,410,Slider
"Ohtani, Shohei",SEA,97,34,82.9,364,Changeup
"Olson, Matt",TEX,97.4,25,82.9,382,Cutter
"Machado, Manny",SF,108.9,25,82.9,412,Split-Finger
"Chapman, Matt",TEX,105.6,27,82.9,407,Slider
"Meyers, Jake",SEA,103.4,31,82.9,420,Slider
"Goldschmidt, Paul",COL,111.6,30,82.9,430,Slider
"Duvall, Adam",WSH,108.6,25,82.9,415,Slider
"Adames, Willy",ARI,104.6,36,82.9,410,Curveball
"Siri, Jose",ARI,105.3,32,82.9,423,Slider
"SÃ¡nchez, Gary",MIN,101.6,27,82.9,406,Slider
"Renfroe, Hunter",MIN,105,26,82.9,420,Slider
"UrÃ­as, Luis",MIN,100.5,29,82.9,403,Slider
"Ohtani, Shohei",TOR,105.6,25,82.9,413,Slider
"Renfroe, Hunter",MIN,100.3,37,82.9,374,Slider
"Mancini, Trey",TB,108,28,82.9,431,Cutter
"Springer, George",BAL,107.4,31,82.9,439,Changeup
"Dahl, David",CWS,99.7,27,82.9,377,Slider
"BÃ¡ez, Javier",MIA,108.3,27,82.9,438,Curveball
"Williams, Mason",BAL,94.6,32,82.9,370,Split-Finger
"Chang, Yu",TEX,95.9,42,82.9,341,Changeup
"Belt, Brandon",MIA,100.2,33,82.8,400,Curveball
"HernÃ¡ndez, Teoscar",MIN,103.7,42,82.8,348,Slider
"Castellanos, Nick",MIL,100.7,37,82.8,373,Slider
"Bruce, Jay",BAL,105.6,46,82.8,354,Changeup
"Cron, C.J.",PHI,107.5,28,82.8,447,Changeup
"SanÃ³, Miguel",BOS,116.7,24,82.8,495,Slider
"PiÃ±a, Manny",CHC,100.4,31,82.8,388,Slider
"Betts, Mookie",PHI,100.2,31,82.8,396,Changeup
"Guerrero Jr., Vladimir",KC,112.8,24,82.8,456,Slider
"Franco, Wander",BOS,95.5,27,82.8,362,Slider
"Buxton, Byron",TOR,107.1,23,82.8,416,Curveball
"McCutchen, Andrew",MIA,100.8,39,82.8,361,Slider
"Chang, Yu",BOS,99.4,32,82.8,363,Changeup
"Stallings, Jacob",MIL,100.7,25,82.8,392,Slider
"Seager, Kyle",ARI,100.5,27,82.8,399,Changeup
"Altuve, Jose",SF,97.8,38,82.8,379,Changeup
"Aquino, Aristides",DET,107.8,24,82.8,371,Slider
"Hays, Austin",OAK,105.9,23,82.8,383,Changeup
"Reynolds, Bryan",SF,106.1,32,82.8,413,Slider
"Verdugo, Alex",TOR,105.1,23,82.8,391,Changeup
"Abreu, JosÃ©",DET,104.1,38,82.8,380,Slider
"Machado, Manny",SF,104.4,34,82.8,399,Knuckle Curve
"Renfroe, Hunter",DET,107,19,82.8,419,Slider
"Reyes, Franmil",STL,104.9,29,82.7,421,Slider
"PÃ©rez, Roberto",CIN,103.4,25,82.7,423,Changeup
"Toro, Abraham",HOU,101,40,82.7,358,Curveball
"Arenado, Nolan",MIL,106.1,22,82.7,399,Changeup
"Renfroe, Hunter",DET,102.7,36,82.7,362,Slider
"Guerrero Jr., Vladimir",TEX,100.1,30,82.7,392,Slider
"McCormick, Chas",TEX,103.7,41,82.7,372,Changeup
"Crawford, Brandon",COL,97.7,35,82.7,405,Slider
"Olivares, Edward",SEA,95.5,25,82.7,360,Slider
"Kelly, Carson",OAK,103.7,34,82.7,413,Curveball
"HernÃ¡ndez, CÃ©sar",CHC,96.2,28,82.7,372,Knuckle Curve
"Grossman, Robbie",MIN,101.5,25,82.7,408,Slider
"France, Ty",MIN,98.2,33,82.7,361,Slider
"Tapia, Raimel",PHI,95.5,36,82.7,379,Split-Finger
"Adames, Willy",OAK,103.8,24,82.7,358,Changeup
"UrÃ­as, Luis",ARI,103.8,27,82.7,392,Slider
"Correa, Carlos",CWS,101.5,25,82.7,380,Changeup
"Raleigh, Cal",OAK,105,29,82.7,402,Changeup
"Walker, Christian",COL,105.3,26,82.7,440,Curveball
"Devers, Rafael",BAL,107.7,31,82.6,457,Knuckle Curve
"Rooker, Brent",TB,107.8,22,82.6,392,Slider
"Arenado, Nolan",CHC,101.1,29,82.6,406,Changeup
"Martinez, J.D.",BAL,105.2,26,82.6,372,Knuckle Curve
"Cabrera, Miguel",OAK,112,23,82.6,423,Changeup
"Robert, Luis",OAK,102.6,29,82.6,394,Changeup
"Machado, Manny",LAD,112.4,23,82.6,423,Slider
"Freeman, Freddie",WSH,105.4,38,82.6,384,Changeup
"Perez, Salvador",PIT,97.8,32,82.6,380,Split-Finger
"Tapia, Raimel",SF,105.2,21,82.6,422,Changeup
"Abreu, JosÃ©",OAK,103.5,39,82.6,361,Changeup
"Haniger, Mitch",OAK,106,30,82.6,398,Slider
"Votto, Joey",ATL,103.6,32,82.6,412,Slider
"Merrifield, Whit",MIN,100.9,38,82.6,389,Slider
"Edman, Tommy",PIT,106.9,32,82.6,418,Changeup
"Cabrera, Miguel",CLE,100.9,28,82.6,396,Slider
"Rogers, Jake",CLE,101,38,82.6,387,Slider
"Haniger, Mitch",KC,100.2,37,82.6,390,Slider
"Barrera, Tres",MIA,99.2,27,82.6,395,Curveball
"Robert, Luis",LAA,108.4,28,82.6,434,Changeup
"Altuve, Jose",CLE,104.6,26,82.6,394,Slider
"Machado, Manny",MIA,105.4,19,82.6,418,Slider
"Bichette, Bo",NYY,102.3,36,82.6,385,Curveball
"GarcÃ­a, Adolis",SEA,106.1,38,82.6,400,Slider
"DÃ­az, Yandy",CLE,97.6,29,82.6,378,Curveball
"Alvarez, Yordan",TEX,111.3,21,82.6,422,Slider
"Davis, Khris",HOU,105.4,29,82.6,409,Slider
"HernÃ¡ndez, Teoscar",WSH,107.8,17,82.6,391,Curveball
"Cabrera, AsdrÃºbal",SF,95.4,31,82.5,356,Slider
"Wade Jr., LaMonte",ARI,104.9,31,82.5,427,Curveball
"Kelly, Carson",ATL,102.9,26,82.5,376,Changeup
"Jones, Taylor",SEA,104,30,82.5,399,Slider
"Hicks, Aaron",CLE,105.6,35,82.5,397,Slider
"Ahmed, Nick",LAD,99.2,34,82.5,405,Slider
"Severino, Pedro",TB,104.1,27,82.5,414,Cutter
"Fraley, Jake",CLE,106,34,82.5,420,Knuckle Curve
"Merrifield, Whit",CLE,100.3,28,82.5,382,Slider
"Seager, Kyle",HOU,104.8,26,82.5,416,Changeup
"GarcÃ­a, AvisaÃ­l",SF,97.7,28,82.5,387,Slider
"Buxton, Byron",KC,107.9,29,82.5,420,Slider
"Abreu, JosÃ©",TOR,104.1,31,82.5,411,Curveball
"Mountcastle, Ryan",MIN,109.3,27,82.5,410,Curveball
"Stassi, Max",CWS,105.8,32,82.5,415,Changeup
"Taylor, Michael A.",CWS,98.1,32,82.5,368,Slider
"Albies, Ozzie",WSH,101.2,36,82.5,372,Curveball
"Eaton, Adam",KC,102.6,23,82.5,353,Slider
"Dalbec, Bobby",NYY,106.4,38,82.5,394,Slider
"Duvall, Adam",COL,106.4,24,82.4,425,Curveball
"HernÃ¡ndez, Teoscar",TEX,109.3,24,82.4,388,Slider
"HernÃ¡ndez, Enrique",MIN,108.6,26,82.4,425,Slider
"Realmuto, J.T.",ATL,96.9,37,82.4,344,Slider
"Duvall, Adam",ATL,108.2,26,82.4,447,Slider
"Gallo, Joey",SEA,109.5,48,82.4,331,Slider
"Alvarez, Yordan",BAL,112,34,82.4,448,Knuckleball
"Heim, Jonah",OAK,108.5,26,82.4,447,Slider
"Bader, Harrison",CHC,101.5,29,82.4,427,Slider
"Perez, Michael",NYM,99.1,28,82.4,389,Slider
"Haase, Eric",CWS,100.4,35,82.4,362,Cutter
"Cabrera, AsdrÃºbal",SF,102.2,31,82.4,409,Slider
"Cron, C.J.",SEA,110.6,23,82.4,465,Slider
"Gurriel, Yuli",SF,105.6,27,82.4,397,Slider
"Brown, Seth",HOU,108,31,82.4,408,Knuckle Curve
"Hays, Austin",HOU,92.1,30,82.4,353,Slider
"Zunino, Mike",NYY,109.7,26,82.4,415,Changeup
"Haniger, Mitch",CWS,102.2,21,82.4,392,Slider
"Trout, Mike",HOU,108.9,32,82.4,417,Changeup
"Meadows, Austin",CLE,104.4,35,82.4,390,Slider
"Barnhart, Tucker",CHC,97.1,32,82.4,380,Slider
"d'Arnaud, Travis",SF,101.8,39,82.4,362,4
"Albies, Ozzie",PHI,102.5,36,82.4,391,Slider
"Yastrzemski, Mike",LAD,104,28,82.4,398,Curveball
"Alonso, Pete",LAD,105.2,18,82.3,387,Slider
"O'Neill, Tyler",MIL,111.1,31,82.3,450,Curveball
"Verdugo, Alex",TOR,102.4,33,82.3,410,Curveball
"Reyes, Franmil",MIN,111.3,33,82.3,452,Slider
"DÃ­az, Elias",ARI,102.8,21,82.3,385,Slider
"Mancini, Trey",MIN,102,27,82.3,404,Slider
"Grichuk, Randal",TEX,103.6,22,82.3,386,Slider
"Soto, Juan",TB,113.4,19,82.3,378,Sinker
"Dean, Austin",MIL,107.1,31,82.3,399,Split-Finger
"NuÃ±ez, Dom",SD,101.4,34,82.3,425,Curveball
"PÃ©rez, Roberto",KC,105.8,29,82.3,401,Slider
"Reynolds, Bryan",SD,102,34,82.3,374,Cutter
"Cruz, Nelson",SEA,105,24,82.3,364,Slider
"Goldschmidt, Paul",CIN,110.1,29,82.3,439,Changeup
"Chapman, Matt",DET,108.3,26,82.3,426,Knuckle Curve
"Kelly, Carson",MIL,101.8,28,82.3,402,Changeup
"Walsh, Jared",TEX,94.9,32,82.3,366,Changeup
"Mancini, Trey",TB,102.6,27,82.3,413,Cutter
"Seager, Kyle",CLE,105.8,31,82.3,427,Knuckle Curve
"Adames, Willy",CHC,100.6,35,82.3,377,Slider
"Leyba, Domingo",LAA,99.7,29,82.3,398,Curveball
"Happ, Ian",SF,104.5,33,82.3,418,Slider
"Arroyo, Christian",HOU,105.8,29,82.3,437,Slider
"Lindor, Francisco",NYY,104.4,36,82.2,398,Knuckle Curve
"Mercado, Oscar",MIN,97.1,34,82.2,373,Slider
"DÃ­az, Elias",NYM,105,36,82.2,371,Slider
"Gallo, Joey",NYM,108.7,23,82.2,427,Curveball
"Schoop, Jonathan",LAA,104.2,36,82.2,406,Slider
"France, Ty",OAK,100.4,34,82.2,393,Slider
"Gosselin, Phil",TB,98.1,32,82.2,367,Slider
